[ 0.00058365 -0.00021005]	[-0.000103  0.      ]	[(36, -46, 43, -28)]	[(24, 51, -32, -43)]
[ 0.00058746 -0.00020933]	[-0.000103  0.      ]	[(-17, 18, 45, -45)]	[(24, 51, -32, -43)]
[ 0.00058746 -0.00021052]	[-0.000103  0.      ]	[(-48, -28, 36, 30)]	[(24, 51, -32, -43)]
[ 0.00058746 -0.00021315]	[-0.000103  0.      ]	[(-18, 21, -52, 50)]	[(24, 51, -32, -43)]
[ 0.00058746 -0.00022125]	[-0.000103  0.      ]	[(-33, -24, -49, 58)]	[(24, 51, -32, -43)]
[ 0.00059032 -0.00020957]	[-0.000103  0.      ]	[(-39, 44, 22, -28)]	[(24, 51, -32, -43)]
[ 0.00059032 -0.00021124]	[-0.000103  0.      ]	[(-25, 39, 29, -40)]	[(24, 51, -32, -43)]
[ 0.00059128 -0.00020587]	[-0.000103  0.      ]	[(-25, -26, 29, 17)]	[(24, 51, -32, -43)]
[ 0.00059223 -0.00021219]	[-0.000103  0.      ]	[(41, 36, -35, -31)]	[(24, 51, -32, -43)]
[ 0.00059414 -0.00020862]	[-0.000103  0.      ]	[(-19, 23, -36, 28)]	[(24, 51, -32, -43)]
[ 0.00059509 -0.00021458]	[-0.000103  0.      ]	[(32, -14, 44, -50)]	[(24, 51, -32, -43)]
[ 0.00059795 -0.00021791]	[-0.000103  0.      ]	[(21, -56, 30, 31)]	[(24, 51, -32, -43)]
[ 0.00059891 -0.00021219]	[-0.000103  0.      ]	[(45, 21, -33, -24)]	[(24, 51, -32, -43)]
[ 0.00059891 -0.00021982]	[-0.000103  0.      ]	[(45, -46, -46, 46)]	[(24, 51, -32, -43)]
[ 0.00059986 -0.00021267]	[-0.000103  0.      ]	[(-47, -23, 22, 37)]	[(24, 51, -32, -43)]
[ 0.00060177 -0.00021124]	[-0.000103  0.      ]	[(47, 16, -15, -40)]	[(24, 51, -32, -43)]
[ 0.00060177 -0.00021708]	[-0.000103  0.      ]	[(-40, -44, 50, 17)]	[(24, 51, -32, -43)]
[ 0.00060272 -0.00021744]	[-0.000103  0.      ]	[(47, -36, -43, 33)]	[(24, 51, -32, -43)]
[ 0.00060272 -0.00021791]	[-0.000103  0.      ]	[(-40, 20, 50, -40)]	[(24, 51, -32, -43)]
[ 0.00060368 -0.00022721]	[-0.000103  0.      ]	[(-49, -53, 56, 27)]	[(24, 51, -32, -43)]
[ 0.00060558 -0.00021243]	[-0.000103  0.      ]	[(15, 16, -47, 28)]	[(24, 51, -32, -43)]
[ 0.00060654 -0.00021935]	[-0.000103  0.      ]	[(23, -40, -37, 48)]	[(24, 51, -32, -43)]
[ 0.00060654 -0.00022602]	[-0.000103  0.      ]	[(14, 27, 53, -58)]	[(24, 51, -32, -43)]
[ 0.00060701 -0.00022078]	[-0.000103  0.      ]	[(58, -27, -35, -21)]	[(24, 51, -32, -43)]
[ 0.00060844 -0.00021267]	[-0.000103  0.      ]	[(32, 26, -20, -28)]	[(24, 51, -32, -43)]
[ 0.00060844 -0.00021768]	[-0.000103  0.      ]	[(39, 41, -45, -23)]	[(24, 51, -32, -43)]
[ 0.00060844 -0.00022125]	[-0.000103  0.      ]	[(43, 21, 26, -53)]	[(24, 51, -32, -43)]
[ 0.00061417 -0.00021744]	[-0.000103  0.      ]	[(21, 0, 43, -49)]	[(24, 51, -32, -43)]
[ 0.00061417 -0.00022984]	[-0.000103  0.      ]	[(-58, -17, -18, 59)]	[(24, 51, -32, -43)]
[ 0.00061798 -0.00021625]	[-0.000103  0.      ]	[(32, -21, -33, 23)]	[(24, 51, -32, -43)]
[ 0.00061798 -0.00021791]	[-0.000103  0.      ]	[(17, -17, 46, -42)]	[(24, 51, -32, -43)]
[ 0.00061798 -0.00023079]	[-0.000103  0.      ]	[(-56, 31, -30, 52)]	[(24, 51, -32, -43)]
[ 0.00061893 -0.00021839]	[-0.000103  0.      ]	[(-22, -42, 25, 31)]	[(24, 51, -32, -43)]
[ 0.00061893 -0.00022006]	[-0.000103  0.      ]	[(-54, 19, 22, 25)]	[(24, 51, -32, -43)]
[ 0.00061989 -0.00021839]	[-0.000103  0.      ]	[(-20, 15, -40, 43)]	[(24, 51, -32, -43)]
[ 0.00061989 -0.00023127]	[-0.000103  0.      ]	[(24, 56, -50, -37)]	[(24, 51, -32, -43)]
[ 0.00062013 -0.0002172 ]	[-0.000103  0.      ]	[(20, -46, 36, -14)]	[(24, 51, -32, -43)]
[ 0.0006218  -0.00022316]	[-0.000103  0.      ]	[(-15, 51, 15, -49)]	[(24, 51, -32, -43)]
[ 0.0006218 -0.0002284]	[-0.000103  0.      ]	[(-32, -37, 57, -31)]	[(24, 51, -32, -43)]
[ 0.0006218  -0.00023413]	[-0.000103  0.      ]	[(53, -55, -36, 44)]	[(24, 51, -32, -43)]
[ 0.00062275 -0.0002265 ]	[-0.000103  0.      ]	[(-58, -16, 47, 39)]	[(24, 51, -32, -43)]
[ 0.0006237  -0.00021839]	[-0.000103  0.      ]	[(-14, 25, 30, -41)]	[(24, 51, -32, -43)]
[ 0.0006237  -0.00021982]	[-0.000103  0.      ]	[(-36, 21, -28, 36)]	[(24, 51, -32, -43)]
[ 0.0006237  -0.00022006]	[-0.000103  0.      ]	[(39, 28, -30, -27)]	[(24, 51, -32, -43)]
[ 0.00062466 -0.00022697]	[-0.000103  0.      ]	[(50, 35, -40, -38)]	[(24, 51, -32, -43)]
[ 0.00062561 -0.00022554]	[-0.000103  0.      ]	[(-43, -42, 23, 47)]	[(24, 51, -32, -43)]
[ 0.00062752 -0.00022078]	[-0.000103  0.      ]	[(17, -16, 44, -41)]	[(24, 51, -32, -43)]
[ 0.00062752 -0.00022411]	[-0.000103  0.      ]	[(41, -30, 38, -41)]	[(24, 51, -32, -43)]
[ 0.00062847 -0.00022078]	[-0.000103  0.      ]	[(26, -30, -30, 33)]	[(24, 51, -32, -43)]
[ 0.00062943 -0.00022101]	[-0.000103  0.      ]	[(31, -30, 28, -24)]	[(24, 51, -32, -43)]
[ 0.00062943 -0.00022411]	[-0.000103  0.      ]	[(-26, -17, 51, -29)]	[(24, 51, -32, -43)]
[ 0.00063159 -0.00021719]	[-0.000103  0.      ]	[(-44, 28, 16, 0)]	[(24, 51, -32, -43)]
[ 0.00063515 -0.0002265 ]	[-0.000103  0.      ]	[(-34, -43, 33, 34)]	[(24, 51, -32, -43)]
[ 0.0006361  -0.00022125]	[-0.000103  0.      ]	[(31, -35, 22, -17)]	[(24, 51, -32, -43)]
[ 0.00063705 -0.00022745]	[-0.000103  0.      ]	[(-47, 25, -31, 44)]	[(24, 51, -32, -43)]
[ 0.00063801 -0.00022864]	[-0.000103  0.      ]	[(52, 20, -46, -26)]	[(24, 51, -32, -43)]
[ 0.00063896 -0.00021982]	[-0.000103  0.      ]	[(-18, -21, -14, 38)]	[(24, 51, -32, -43)]
[ 0.00063896 -0.00022411]	[-0.000103  0.      ]	[(41, 23, -28, -26)]	[(24, 51, -32, -43)]
[ 0.00063992 -0.00022984]	[-0.000103  0.      ]	[(-37, 41, -41, 32)]	[(24, 51, -32, -43)]
[ 0.00063992 -0.00023699]	[-0.000103  0.      ]	[(59, -54, 20, -32)]	[(24, 51, -32, -43)]
[ 0.00064182 -0.00022197]	[-0.000103  0.      ]	[(-27, 17, -20, 27)]	[(24, 51, -32, -43)]
[ 0.00064278 -0.00024414]	[-0.000103  0.      ]	[(-53, 57, -51, 39)]	[(24, 51, -32, -43)]
[ 0.00064373 -0.00022793]	[-0.000103  0.      ]	[(34, -28, -39, 34)]	[(24, 51, -32, -43)]
[ 0.00064373 -0.00022936]	[-0.000103  0.      ]	[(40, -29, -43, 34)]	[(24, 51, -32, -43)]
[ 0.00064659 -0.00022936]	[-0.000103  0.      ]	[(-19, 37, 31, -43)]	[(24, 51, -32, -43)]
[ 0.00064754 -0.00022554]	[-0.000103  0.      ]	[(17, -15, 40, -40)]	[(24, 51, -32, -43)]
[ 0.00064754 -0.00023031]	[-0.000103  0.      ]	[(-49, 34, -19, 33)]	[(24, 51, -32, -43)]
[ 0.0006485  -0.00022984]	[-0.000103  0.      ]	[(-20, 17, -46, 45)]	[(24, 51, -32, -43)]
[ 0.00065041 -0.00022316]	[-0.000103  0.      ]	[(17, -15, -30, 24)]	[(24, 51, -32, -43)]
[ 0.00065041 -0.0002346 ]	[-0.000103  0.      ]	[(-15, -54, 14, 51)]	[(24, 51, -32, -43)]
[ 0.00065041 -0.00023699]	[-0.000103  0.      ]	[(-58, -14, 41, 41)]	[(24, 51, -32, -43)]
[ 0.00065088 -0.0002265 ]	[-0.000103  0.      ]	[(-42, 38, -17, 17)]	[(24, 51, -32, -43)]
[ 0.00065088 -0.00023508]	[-0.000103  0.      ]	[(39, -55, 24, 19)]	[(24, 51, -32, -43)]
[ 0.00065112 -0.00022328]	[-0.000103  0.      ]	[(-34, 18, 20, -14)]	[(24, 51, -32, -43)]
[ 0.00065184 -0.00022435]	[-0.000103  0.      ]	[(30, -15, -31, 16)]	[(24, 51, -32, -43)]
[ 0.00065231 -0.00023079]	[-0.000103  0.      ]	[(43, -42, -29, 28)]	[(24, 51, -32, -43)]
[ 0.00065231 -0.00023556]	[-0.000103  0.      ]	[(49, -50, -24, 29)]	[(24, 51, -32, -43)]
[ 0.00065517 -0.00023413]	[-0.000103  0.      ]	[(34, -41, 46, -35)]	[(24, 51, -32, -43)]
[ 0.00065613 -0.00023007]	[-0.000103  0.      ]	[(42, -40, -19, 18)]	[(24, 51, -32, -43)]
[ 0.00065613 -0.00024509]	[-0.000103  0.      ]	[(-17, 29, 54, -55)]	[(24, 51, -32, -43)]
[ 0.00065708 -0.00023913]	[-0.000103  0.      ]	[(-35, -46, 58, -22)]	[(24, 51, -32, -43)]
[ 0.00065899 -0.00022888]	[-0.000103  0.      ]	[(17, -14, 38, -39)]	[(24, 51, -32, -43)]
[ 0.00065899 -0.00024605]	[-0.000103  0.      ]	[(57, -56, -37, 36)]	[(24, 51, -32, -43)]
[ 0.00065923 -0.00022966]	[-0.000103  0.      ]	[(-25, -33, 41, 14)]	[(24, 51, -32, -43)]
[ 0.00066185 -0.00023699]	[-0.000103  0.      ]	[(38, -27, 41, -44)]	[(24, 51, -32, -43)]
[ 0.00066376 -0.00023365]	[-0.000103  0.      ]	[(-16, -49, 14, 48)]	[(24, 51, -32, -43)]
[ 0.00066376 -0.00023413]	[-0.000103  0.      ]	[(47, -15, 22, -48)]	[(24, 51, -32, -43)]
[ 0.00066566 -0.00023484]	[-0.000103  0.      ]	[(-37, 32, 33, -28)]	[(24, 51, -32, -43)]
[ 0.00066662 -0.00024176]	[-0.000103  0.      ]	[(59, -29, -20, -37)]	[(24, 51, -32, -43)]
[ 0.00066757 -0.00024557]	[-0.000103  0.      ]	[(-57, -26, 40, 49)]	[(24, 51, -32, -43)]
[ 0.00066948 -0.00024033]	[-0.000103  0.      ]	[(-25, -14, -46, 52)]	[(24, 51, -32, -43)]
[ 0.00067043 -0.00024915]	[-0.000103  0.      ]	[(58, 31, -55, -23)]	[(24, 51, -32, -43)]
[ 0.00067139 -0.00023365]	[-0.000103  0.      ]	[(-28, 22, -28, 29)]	[(24, 51, -32, -43)]
[ 0.00067163 -0.00023532]	[-0.000103  0.      ]	[(25, 38, -45, -14)]	[(24, 51, -32, -43)]
[ 0.00067234 -0.00023484]	[-0.000103  0.      ]	[(38, -25, 24, -31)]	[(24, 51, -32, -43)]
[ 0.00067329 -0.00023508]	[-0.000103  0.      ]	[(-44, -19, 21, 32)]	[(24, 51, -32, -43)]
[ 0.00067329 -0.00023746]	[-0.000103  0.      ]	[(-36, 16, 48, -30)]	[(24, 51, -32, -43)]
[ 0.0006752  -0.00024462]	[-0.000103  0.      ]	[(27, -37, 51, -47)]	[(24, 51, -32, -43)]
[ 0.00067711 -0.00023532]	[-0.000103  0.      ]	[(-31, 26, 27, -23)]	[(24, 51, -32, -43)]
[ 0.00067711 -0.0002389 ]	[-0.000103  0.      ]	[(-16, 42, 27, -48)]	[(24, 51, -32, -43)]
[ 0.00067902 -0.00023651]	[-0.000103  0.      ]	[(-27, -30, 16, 34)]	[(24, 51, -32, -43)]
[ 0.00068092 -0.00024128]	[-0.000103  0.      ]	[(-22, 24, 46, -45)]	[(24, 51, -32, -43)]
[ 0.00068092 -0.00024366]	[-0.000103  0.      ]	[(29, -37, 48, -37)]	[(24, 51, -32, -43)]
[ 0.00068092 -0.00024986]	[-0.000103  0.      ]	[(-26, 35, -53, 50)]	[(24, 51, -32, -43)]
[ 0.00068188 -0.00024128]	[-0.000103  0.      ]	[(44, 31, -41, -22)]	[(24, 51, -32, -43)]
[ 0.00068283 -0.00024509]	[-0.000103  0.      ]	[(-49, 44, -35, 37)]	[(24, 51, -32, -43)]
[ 0.00068283 -0.00025272]	[-0.000103  0.      ]	[(46, -37, 52, -52)]	[(24, 51, -32, -43)]
[ 0.00068378 -0.00023961]	[-0.000103  0.      ]	[(40, -30, 26, -30)]	[(24, 51, -32, -43)]
[ 0.00068378 -0.00023961]	[-0.000103  0.      ]	[(-30, 35, 26, -30)]	[(24, 51, -32, -43)]
[ 0.00068569 -0.00023985]	[-0.000103  0.      ]	[(-42, -24, 23, 33)]	[(24, 51, -32, -43)]
[ 0.00068569 -0.00024319]	[-0.000103  0.      ]	[(-40, 52, 14, -34)]	[(24, 51, -32, -43)]
[ 0.00068665 -0.00024629]	[-0.000103  0.      ]	[(-58, 19, 32, 30)]	[(24, 51, -32, -43)]
[ 0.00068855 -0.00024843]	[-0.000103  0.      ]	[(-28, 35, -50, 45)]	[(24, 51, -32, -43)]
[ 0.00068951 -0.00023711]	[-0.000103  0.      ]	[(0, -44, 28, 16)]	[(24, 51, -32, -43)]
[ 0.00069046 -0.00025749]	[-0.000103  0.      ]	[(21, 47, 47, -59)]	[(24, 51, -32, -43)]
[ 0.00069141 -0.00023746]	[-0.000103  0.      ]	[(-35, 19, -16, 23)]	[(24, 51, -32, -43)]
[ 0.00069427 -0.00025368]	[-0.000103  0.      ]	[(49, 39, 22, -58)]	[(24, 51, -32, -43)]
[ 0.00069427 -0.00025558]	[-0.000103  0.      ]	[(-42, -20, 59, -43)]	[(24, 51, -32, -43)]
[ 0.00069451 -0.00023675]	[-0.000103  0.      ]	[(18, -26, 19, -15)]	[(24, 51, -32, -43)]
[ 0.00069809 -0.00025749]	[-0.000103  0.      ]	[(16, 52, 29, -57)]	[(24, 51, -32, -43)]
[ 0.0007     -0.00024557]	[-0.000103  0.      ]	[(-47, -23, 16, 44)]	[(24, 51, -32, -43)]
[ 0.0007     -0.00025654]	[-0.000103  0.      ]	[(20, 58, -20, -54)]	[(24, 51, -32, -43)]
[ 0.00070572 -0.00026131]	[-0.000103  0.      ]	[(57, 44, -18, -57)]	[(24, 51, -32, -43)]
[ 0.00070667 -0.00025129]	[-0.000103  0.      ]	[(14, 35, -54, 37)]	[(24, 51, -32, -43)]
[ 0.00070858 -0.00025845]	[-0.000103  0.      ]	[(55, -54, 30, -27)]	[(24, 51, -32, -43)]
[ 0.00070953 -0.000247  ]	[-0.000103  0.      ]	[(16, 26, 20, -47)]	[(24, 51, -32, -43)]
[ 0.00071049 -0.00024915]	[-0.000103  0.      ]	[(41, -33, -32, 24)]	[(24, 51, -32, -43)]
[ 0.00071144 -0.00025415]	[-0.000103  0.      ]	[(57, -18, -25, -35)]	[(24, 51, -32, -43)]
[ 0.00071144 -0.0002656 ]	[-0.000103  0.      ]	[(-54, 52, 49, -47)]	[(24, 51, -32, -43)]
[ 0.00071287 -0.00025034]	[-0.000103  0.      ]	[(-46, 25, 39, -20)]	[(24, 51, -32, -43)]
[ 0.00071335 -0.00025463]	[-0.000103  0.      ]	[(-23, 56, -20, -38)]	[(24, 51, -32, -43)]
[ 0.00071335 -0.00025797]	[-0.000103  0.      ]	[(-34, -52, 43, 42)]	[(24, 51, -32, -43)]
[ 0.0007143  -0.00024843]	[-0.000103  0.      ]	[(-26, -35, 34, 18)]	[(24, 51, -32, -43)]
[ 0.00071526 -0.00024939]	[-0.000103  0.      ]	[(26, 29, 14, -48)]	[(24, 51, -32, -43)]
[ 0.00071573 -0.00024748]	[-0.000103  0.      ]	[(-33, 42, 14, -18)]	[(24, 51, -32, -43)]
[ 0.00071669 -0.00025129]	[-0.000103  0.      ]	[(47, -46, 22, -18)]	[(24, 51, -32, -43)]
[ 0.00071812 -0.00025177]	[-0.000103  0.      ]	[(36, -28, 31, -32)]	[(24, 51, -32, -43)]
[ 0.00072002 -0.00025129]	[-0.000103  0.      ]	[(25, -14, -48, 34)]	[(24, 51, -32, -43)]
[ 0.00072098 -0.00025511]	[-0.000103  0.      ]	[(19, -39, -35, 48)]	[(24, 51, -32, -43)]
[ 0.00072098 -0.00026321]	[-0.000103  0.      ]	[(-42, -37, -33, 57)]	[(24, 51, -32, -43)]
[ 0.00072098 -0.00026417]	[-0.000103  0.      ]	[(21, -50, -46, 54)]	[(24, 51, -32, -43)]
[ 0.00072289 -0.00025511]	[-0.000103  0.      ]	[(46, -44, 32, -28)]	[(24, 51, -32, -43)]
[ 0.00072479 -0.00025845]	[-0.000103  0.      ]	[(51, -26, 23, -47)]	[(24, 51, -32, -43)]
[ 0.00072527 -0.00024843]	[-0.000103  0.      ]	[(-22, 23, -22, 18)]	[(24, 51, -32, -43)]
[ 0.00072622 -0.00025487]	[-0.000103  0.      ]	[(29, 41, -41, -19)]	[(24, 51, -32, -43)]
[ 0.00072765 -0.00025654]	[-0.000103  0.      ]	[(-14, -45, 52, -18)]	[(24, 51, -32, -43)]
[ 0.00072861 -0.00025773]	[-0.000103  0.      ]	[(45, -49, -18, 28)]	[(24, 51, -32, -43)]
[ 0.00072956 -0.00025201]	[-0.000103  0.      ]	[(33, -14, -41, 20)]	[(24, 51, -32, -43)]
[ 0.00073242 -0.00026989]	[-0.000103  0.      ]	[(22, -45, 58, -51)]	[(24, 51, -32, -43)]
[ 0.00073338 -0.00025082]	[-0.000103  0.      ]	[(-38, -14, 0, 36)]	[(24, 51, -32, -43)]
[ 0.00073719 -0.00026083]	[-0.000103  0.      ]	[(54, 14, -38, -32)]	[(24, 51, -32, -43)]
[ 0.00073814 -0.00026107]	[-0.000103  0.      ]	[(42, -38, -33, 29)]	[(24, 51, -32, -43)]
[ 0.00073814 -0.00026417]	[-0.000103  0.      ]	[(50, -53, 35, -17)]	[(24, 51, -32, -43)]
[ 0.00073814 -0.00026608]	[-0.000103  0.      ]	[(24, -19, 52, -51)]	[(24, 51, -32, -43)]
[ 0.00074005 -0.00025463]	[-0.000103  0.      ]	[(19, 29, -15, -30)]	[(24, 51, -32, -43)]
[ 0.00074005 -0.00026894]	[-0.000103  0.      ]	[(-17, -27, -51, 57)]	[(24, 51, -32, -43)]
[ 0.00074005 -0.00027084]	[-0.000103  0.      ]	[(-45, -35, -35, 58)]	[(24, 51, -32, -43)]
[ 0.00074005 -0.00028324]	[-0.000103  0.      ]	[(50, -50, 58, -55)]	[(24, 51, -32, -43)]
[ 0.000741   -0.00026035]	[-0.000103  0.      ]	[(-31, -42, 33, 30)]	[(24, 51, -32, -43)]
[ 0.00074196 -0.00025654]	[-0.000103  0.      ]	[(21, 0, 33, -44)]	[(24, 51, -32, -43)]
[ 0.00074196 -0.0002718 ]	[-0.000103  0.      ]	[(59, -59, 18, -15)]	[(24, 51, -32, -43)]
[ 0.00074339 -0.0002569 ]	[-0.000103  0.      ]	[(24, -37, 28, -16)]	[(24, 51, -32, -43)]
[ 0.00074387 -0.00026894]	[-0.000103  0.      ]	[(18, 34, 47, -56)]	[(24, 51, -32, -43)]
[ 0.00074482 -0.00025821]	[-0.000103  0.      ]	[(-38, 26, -19, 25)]	[(24, 51, -32, -43)]
[ 0.00074577 -0.00025821]	[-0.000103  0.      ]	[(25, -34, -19, 27)]	[(24, 51, -32, -43)]
[ 0.00074673 -0.00026512]	[-0.000103  0.      ]	[(-50, 48, 28, -22)]	[(24, 51, -32, -43)]
[ 0.00074768 -0.00027943]	[-0.000103  0.      ]	[(-39, 57, 47, -57)]	[(24, 51, -32, -43)]
[ 0.00074911 -0.00026506]	[-0.000103  0.      ]	[(-43, 53, -39, 14)]	[(24, 51, -32, -43)]
[ 0.00074959 -0.00027084]	[-0.000103  0.      ]	[(53, -35, 31, -49)]	[(24, 51, -32, -43)]
[ 0.00075102 -0.00026584]	[-0.000103  0.      ]	[(-34, 54, -24, -18)]	[(24, 51, -32, -43)]
[ 0.0007515  -0.00026989]	[-0.000103  0.      ]	[(-22, -42, -35, 55)]	[(24, 51, -32, -43)]
[ 0.00075197 -0.00025845]	[-0.000103  0.      ]	[(-16, -36, 21, 21)]	[(24, 51, -32, -43)]
[ 0.00075245 -0.00026107]	[-0.000103  0.      ]	[(-35, -29, 31, 23)]	[(24, 51, -32, -43)]
[ 0.0007534  -0.00027323]	[-0.000103  0.      ]	[(55, 28, -41, -47)]	[(24, 51, -32, -43)]
[ 0.00075436 -0.00025845]	[-0.000103  0.      ]	[(-34, -17, 22, 18)]	[(24, 51, -32, -43)]
[ 0.00075722 -0.0002737 ]	[-0.000103  0.      ]	[(51, -51, 40, -33)]	[(24, 51, -32, -43)]
[ 0.00076008 -0.00026655]	[-0.000103  0.      ]	[(-22, 38, 28, -40)]	[(24, 51, -32, -43)]
[ 0.00076103 -0.0002656 ]	[-0.000103  0.      ]	[(-42, -29, 18, 40)]	[(24, 51, -32, -43)]
[ 0.00076103 -0.00026917]	[-0.000103  0.      ]	[(18, 39, -53, 22)]	[(24, 51, -32, -43)]
[ 0.00076103 -0.00027215]	[-0.000103  0.      ]	[(31, 45, -55, 17)]	[(24, 51, -32, -43)]
[ 0.00076199 -0.00026464]	[-0.000103  0.      ]	[(33, -32, -29, 28)]	[(24, 51, -32, -43)]
[ 0.00076294 -0.00026476]	[-0.000103  0.      ]	[(29, 19, -49, 17)]	[(24, 51, -32, -43)]
[ 0.00076389 -0.00027347]	[-0.000103  0.      ]	[(-51, 50, -30, 28)]	[(24, 51, -32, -43)]
[ 0.00076485 -0.00026512]	[-0.000103  0.      ]	[(47, -15, 16, -41)]	[(24, 51, -32, -43)]
[ 0.00076628 -0.00027347]	[-0.000103  0.      ]	[(-28, 57, -42, -18)]	[(24, 51, -32, -43)]
[ 0.00076771 -0.00026846]	[-0.000103  0.      ]	[(-36, 25, 40, -31)]	[(24, 51, -32, -43)]
[ 0.00076866 -0.0002737 ]	[-0.000103  0.      ]	[(-51, 39, -28, 42)]	[(24, 51, -32, -43)]
[ 0.00076962 -0.00026703]	[-0.000103  0.      ]	[(-31, 17, 44, -31)]	[(24, 51, -32, -43)]
[ 0.00077152 -0.00027251]	[-0.000103  0.      ]	[(-40, -45, 43, 30)]	[(24, 51, -32, -43)]
[ 0.00077248 -0.00026417]	[-0.000103  0.      ]	[(23, -24, 23, -18)]	[(24, 51, -32, -43)]
[ 0.00077295 -0.000265  ]	[-0.000103  0.      ]	[(-15, -37, 28, 16)]	[(24, 51, -32, -43)]
[ 0.00077534 -0.00027704]	[-0.000103  0.      ]	[(-20, 57, -35, -32)]	[(24, 51, -32, -43)]
[ 0.00078011 -0.00028515]	[-0.000103  0.      ]	[(-55, -20, 59, -16)]	[(24, 51, -32, -43)]
[ 0.00078106 -0.00027668]	[-0.000103  0.      ]	[(-48, 56, -28, -15)]	[(24, 51, -32, -43)]
[ 0.00078201 -0.00028419]	[-0.000103  0.      ]	[(-48, -54, 22, 55)]	[(24, 51, -32, -43)]
[ 0.00078297 -0.00026751]	[-0.000103  0.      ]	[(26, 20, -14, -30)]	[(24, 51, -32, -43)]
[ 0.00078297 -0.00027609]	[-0.000103  0.      ]	[(46, 39, -44, -29)]	[(24, 51, -32, -43)]
[ 0.00078297 -0.000278  ]	[-0.000103  0.      ]	[(-48, 51, 21, -36)]	[(24, 51, -32, -43)]
[ 0.00078392 -0.000278  ]	[-0.000103  0.      ]	[(38, -31, 42, -42)]	[(24, 51, -32, -43)]
[ 0.00078678 -0.00027871]	[-0.000103  0.      ]	[(16, -48, 51, -28)]	[(24, 51, -32, -43)]
[ 0.00078726 -0.0002749 ]	[-0.000103  0.      ]	[(20, -42, 42, -19)]	[(24, 51, -32, -43)]
[ 0.00078773 -0.00026846]	[-0.000103  0.      ]	[(16, -33, -15, 26)]	[(24, 51, -32, -43)]
[ 0.00078964 -0.000278  ]	[-0.000103  0.      ]	[(-38, -41, 18, 46)]	[(24, 51, -32, -43)]
[ 0.00078964 -0.00027871]	[-0.000103  0.      ]	[(-26, -33, 53, -22)]	[(24, 51, -32, -43)]
[ 0.00079346 -0.00027752]	[-0.000103  0.      ]	[(30, -20, -45, 37)]	[(24, 51, -32, -43)]
[ 0.00079632 -0.00028491]	[-0.000103  0.      ]	[(34, -58, 34, 25)]	[(24, 51, -32, -43)]
[ 0.00079679 -0.00027514]	[-0.000103  0.      ]	[(35, -34, -21, 21)]	[(24, 51, -32, -43)]
[ 0.00079727 -0.0002737 ]	[-0.000103  0.      ]	[(-17, 14, -33, 35)]	[(24, 51, -32, -43)]
[ 0.00079918 -0.00027704]	[-0.000103  0.      ]	[(-18, 50, -26, -16)]	[(24, 51, -32, -43)]
[ 0.00079918 -0.00028348]	[-0.000103  0.      ]	[(50, -52, -18, 29)]	[(24, 51, -32, -43)]
[ 0.00080109 -0.00029373]	[-0.000103  0.      ]	[(51, -53, 51, -46)]	[(24, 51, -32, -43)]
[ 0.00080109 -0.00029945]	[-0.000103  0.      ]	[(-53, 58, -53, 44)]	[(24, 51, -32, -43)]
[ 0.00080252 -0.00028855]	[-0.000103  0.      ]	[(-20, -53, 57, -14)]	[(24, 51, -32, -43)]
[ 0.0008049  -0.00028896]	[-0.000103  0.      ]	[(-26, -27, -47, 56)]	[(24, 51, -32, -43)]
[ 0.00080681 -0.00028801]	[-0.000103  0.      ]	[(20, -57, 28, 38)]	[(24, 51, -32, -43)]
[ 0.00080681 -0.00028896]	[-0.000103  0.      ]	[(-32, 26, -52, 51)]	[(24, 51, -32, -43)]
[ 0.00081158 -0.00028682]	[-0.000103  0.      ]	[(52, -49, 19, -23)]	[(24, 51, -32, -43)]
[ 0.00081253 -0.00027663]	[-0.000103  0.      ]	[(-28, 33, -17, 14)]	[(24, 51, -32, -43)]
[ 0.00081253 -0.00029469]	[-0.000103  0.      ]	[(38, 49, 19, -57)]	[(24, 51, -32, -43)]
[ 0.00081444 -0.00029755]	[-0.000103  0.      ]	[(-23, -59, 28, 54)]	[(24, 51, -32, -43)]
[ 0.00081635 -0.00028086]	[-0.000103  0.      ]	[(23, -16, 31, -35)]	[(24, 51, -32, -43)]
[ 0.00081635 -0.00028658]	[-0.000103  0.      ]	[(-53, 44, -14, 27)]	[(24, 51, -32, -43)]
[ 0.00081825 -0.00030231]	[-0.000103  0.      ]	[(58, -48, 48, -54)]	[(24, 51, -32, -43)]
[ 0.00082016 -0.00029469]	[-0.000103  0.      ]	[(-51, -42, 15, 54)]	[(24, 51, -32, -43)]
[ 0.00082207 -0.00029135]	[-0.000103  0.      ]	[(52, 23, -47, -27)]	[(24, 51, -32, -43)]
[ 0.00082207 -0.00030994]	[-0.000103  0.      ]	[(-59, -54, 59, 48)]	[(24, 51, -32, -43)]
[ 0.00082302 -0.00028467]	[-0.000103  0.      ]	[(-21, 26, -39, 31)]	[(24, 51, -32, -43)]
[ 0.00082588 -0.00028896]	[-0.000103  0.      ]	[(-41, 30, -33, 37)]	[(24, 51, -32, -43)]
[ 0.00082588 -0.00029659]	[-0.000103  0.      ]	[(-43, 24, -50, 52)]	[(24, 51, -32, -43)]
[ 0.00082636 -0.00028729]	[-0.000103  0.      ]	[(-43, -25, 39, 19)]	[(24, 51, -32, -43)]
